filename,split,label,color
train_colored\balloon\00127.png,train_colored,balloon,unknown
train_colored\balloon\00128.png,train_colored,balloon,unknown
train_colored\balloon\00129.png,train_colored,balloon,unknown
train_colored\tennis_ball\00130.png,train_colored,tennis_ball,unknown
train_colored\balloon\00131.png,train_colored,balloon,unknown
train_colored\tennis_ball\00132.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00133.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00134.png,train_colored,tennis_ball,unknown
train_colored\balloon\00135.png,train_colored,balloon,unknown
train_colored\tennis_ball\00136.png,train_colored,tennis_ball,unknown
train_colored\balloon\00137.png,train_colored,balloon,unknown
train_colored\tennis_ball\00138.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00139.png,train_colored,tennis_ball,unknown
train_colored\balloon\00140.png,train_colored,balloon,unknown
train_colored\balloon\00141.png,train_colored,balloon,unknown
train_colored\tennis_ball\00142.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00143.png,train_colored,tennis_ball,unknown
train_colored\balloon\00144.png,train_colored,balloon,unknown
train_colored\tennis_ball\00145.png,train_colored,tennis_ball,unknown
train_colored\balloon\00146.png,train_colored,balloon,unknown
train_colored\balloon\00147.png,train_colored,balloon,unknown
train_colored\tennis_ball\00148.png,train_colored,tennis_ball,unknown
train_colored\balloon\00149.png,train_colored,balloon,unknown
train_colored\balloon\00150.png,train_colored,balloon,unknown
train_colored\tennis_ball\00151.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00152.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00153.png,train_colored,tennis_ball,unknown
train_colored\balloon\00154.png,train_colored,balloon,unknown
train_colored\balloon\00155.png,train_colored,balloon,unknown
train_colored\tennis_ball\00156.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00157.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00158.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00159.png,train_colored,tennis_ball,unknown
train_colored\balloon\00160.png,train_colored,balloon,unknown
train_colored\tennis_ball\00161.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00162.png,train_colored,tennis_ball,unknown
train_colored\balloon\00163.png,train_colored,balloon,unknown
train_colored\balloon\00164.png,train_colored,balloon,unknown
train_colored\tennis_ball\00165.png,train_colored,tennis_ball,unknown
train_colored\balloon\00166.png,train_colored,balloon,unknown
train_colored\tennis_ball\00167.png,train_colored,tennis_ball,unknown
train_colored\balloon\00168.png,train_colored,balloon,unknown
train_colored\tennis_ball\00169.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00170.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00171.png,train_colored,tennis_ball,unknown
train_colored\balloon\00172.png,train_colored,balloon,unknown
train_colored\tennis_ball\00173.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00174.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00175.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00176.png,train_colored,tennis_ball,unknown
train_colored\balloon\00177.png,train_colored,balloon,unknown
train_colored\tennis_ball\00178.png,train_colored,tennis_ball,unknown
train_colored\balloon\00179.png,train_colored,balloon,unknown
train_colored\tennis_ball\00180.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00181.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00182.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00183.png,train_colored,tennis_ball,unknown
train_colored\balloon\00184.png,train_colored,balloon,unknown
train_colored\balloon\00185.png,train_colored,balloon,unknown
train_colored\tennis_ball\00186.png,train_colored,tennis_ball,unknown
train_colored\balloon\00187.png,train_colored,balloon,unknown
train_colored\balloon\00188.png,train_colored,balloon,unknown
train_colored\balloon\00189.png,train_colored,balloon,unknown
train_colored\balloon\00190.png,train_colored,balloon,unknown
train_colored\tennis_ball\00191.png,train_colored,tennis_ball,unknown
train_colored\balloon\00192.png,train_colored,balloon,unknown
train_colored\tennis_ball\00193.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00194.png,train_colored,tennis_ball,unknown
train_colored\balloon\00195.png,train_colored,balloon,unknown
train_colored\balloon\00196.png,train_colored,balloon,unknown
train_colored\tennis_ball\00197.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00198.png,train_colored,tennis_ball,unknown
train_colored\balloon\00199.png,train_colored,balloon,unknown
train_colored\balloon\00200.png,train_colored,balloon,unknown
train_colored\tennis_ball\00201.png,train_colored,tennis_ball,unknown
train_colored\balloon\00202.png,train_colored,balloon,unknown
train_colored\balloon\00203.png,train_colored,balloon,unknown
train_colored\balloon\00204.png,train_colored,balloon,unknown
train_colored\balloon\00205.png,train_colored,balloon,unknown
train_colored\tennis_ball\00206.png,train_colored,tennis_ball,unknown
train_colored\balloon\00207.png,train_colored,balloon,unknown
train_colored\tennis_ball\00208.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00209.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00210.png,train_colored,tennis_ball,unknown
train_colored\balloon\00211.png,train_colored,balloon,unknown
train_colored\balloon\00212.png,train_colored,balloon,unknown
train_colored\tennis_ball\00213.png,train_colored,tennis_ball,unknown
train_colored\balloon\00214.png,train_colored,balloon,unknown
train_colored\balloon\00215.png,train_colored,balloon,unknown
train_colored\tennis_ball\00216.png,train_colored,tennis_ball,unknown
train_colored\balloon\00217.png,train_colored,balloon,unknown
train_colored\balloon\00218.png,train_colored,balloon,unknown
train_colored\tennis_ball\00219.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00220.png,train_colored,tennis_ball,unknown
train_colored\balloon\00221.png,train_colored,balloon,unknown
train_colored\balloon\00222.png,train_colored,balloon,unknown
train_colored\tennis_ball\00223.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00224.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00225.png,train_colored,tennis_ball,unknown
train_colored\balloon\00226.png,train_colored,balloon,unknown
train_colored\tennis_ball\00227.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00228.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00229.png,train_colored,tennis_ball,unknown
train_colored\balloon\00230.png,train_colored,balloon,unknown
train_colored\balloon\00231.png,train_colored,balloon,unknown
train_colored\balloon\00232.png,train_colored,balloon,unknown
train_colored\balloon\00233.png,train_colored,balloon,unknown
train_colored\balloon\00234.png,train_colored,balloon,unknown
train_colored\balloon\00235.png,train_colored,balloon,unknown
train_colored\tennis_ball\00236.png,train_colored,tennis_ball,unknown
train_colored\balloon\00237.png,train_colored,balloon,unknown
train_colored\balloon\00238.png,train_colored,balloon,unknown
train_colored\balloon\00239.png,train_colored,balloon,unknown
train_colored\balloon\00240.png,train_colored,balloon,unknown
train_colored\tennis_ball\00241.png,train_colored,tennis_ball,unknown
train_colored\balloon\00242.png,train_colored,balloon,unknown
train_colored\tennis_ball\00243.png,train_colored,tennis_ball,unknown
train_colored\balloon\00244.png,train_colored,balloon,unknown
train_colored\balloon\00245.png,train_colored,balloon,unknown
train_colored\balloon\00246.png,train_colored,balloon,unknown
train_colored\balloon\00247.png,train_colored,balloon,unknown
train_colored\balloon\00248.png,train_colored,balloon,unknown
train_colored\balloon\00249.png,train_colored,balloon,unknown
train_colored\tennis_ball\00250.png,train_colored,tennis_ball,unknown
train_colored\balloon\00251.png,train_colored,balloon,unknown
train_colored\balloon\00252.png,train_colored,balloon,unknown
train_colored\tennis_ball\00253.png,train_colored,tennis_ball,unknown
train_colored\balloon\00254.png,train_colored,balloon,unknown
train_colored\balloon\00255.png,train_colored,balloon,unknown
train_colored\balloon\00256.png,train_colored,balloon,unknown
train_colored\tennis_ball\00257.png,train_colored,tennis_ball,unknown
train_colored\balloon\00258.png,train_colored,balloon,unknown
train_colored\tennis_ball\00259.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00260.png,train_colored,tennis_ball,unknown
train_colored\balloon\00261.png,train_colored,balloon,unknown
train_colored\tennis_ball\00262.png,train_colored,tennis_ball,unknown
train_colored\balloon\00263.png,train_colored,balloon,unknown
train_colored\tennis_ball\00264.png,train_colored,tennis_ball,unknown
train_colored\balloon\00265.png,train_colored,balloon,unknown
train_colored\tennis_ball\00266.png,train_colored,tennis_ball,unknown
train_colored\balloon\00267.png,train_colored,balloon,unknown
train_colored\tennis_ball\00268.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00269.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00270.png,train_colored,tennis_ball,unknown
train_colored\balloon\00271.png,train_colored,balloon,unknown
train_colored\balloon\00272.png,train_colored,balloon,unknown
train_colored\balloon\00273.png,train_colored,balloon,unknown
train_colored\tennis_ball\00274.png,train_colored,tennis_ball,unknown
train_colored\balloon\00275.png,train_colored,balloon,unknown
train_colored\tennis_ball\00276.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00277.png,train_colored,tennis_ball,unknown
train_colored\balloon\00278.png,train_colored,balloon,unknown
train_colored\balloon\00279.png,train_colored,balloon,unknown
train_colored\tennis_ball\00280.png,train_colored,tennis_ball,unknown
train_colored\balloon\00281.png,train_colored,balloon,unknown
train_colored\tennis_ball\00282.png,train_colored,tennis_ball,unknown
train_colored\balloon\00283.png,train_colored,balloon,unknown
train_colored\balloon\00284.png,train_colored,balloon,unknown
train_colored\balloon\00285.png,train_colored,balloon,unknown
train_colored\balloon\00286.png,train_colored,balloon,unknown
train_colored\balloon\00287.png,train_colored,balloon,unknown
train_colored\tennis_ball\00288.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00289.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00290.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00291.png,train_colored,tennis_ball,unknown
train_colored\balloon\00292.png,train_colored,balloon,unknown
train_colored\tennis_ball\00293.png,train_colored,tennis_ball,unknown
train_colored\balloon\00294.png,train_colored,balloon,unknown
train_colored\balloon\00295.png,train_colored,balloon,unknown
train_colored\balloon\00296.png,train_colored,balloon,unknown
train_colored\balloon\00297.png,train_colored,balloon,unknown
train_colored\tennis_ball\00298.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00299.png,train_colored,tennis_ball,unknown
train_colored\balloon\00300.png,train_colored,balloon,unknown
train_colored\tennis_ball\00301.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00302.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00303.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00304.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00305.png,train_colored,tennis_ball,unknown
train_colored\balloon\00306.png,train_colored,balloon,unknown
train_colored\tennis_ball\00307.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00308.png,train_colored,tennis_ball,unknown
train_colored\balloon\00309.png,train_colored,balloon,unknown
train_colored\balloon\00310.png,train_colored,balloon,unknown
train_colored\balloon\00311.png,train_colored,balloon,unknown
train_colored\balloon\00312.png,train_colored,balloon,unknown
train_colored\tennis_ball\00313.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00314.png,train_colored,tennis_ball,unknown
train_colored\balloon\00315.png,train_colored,balloon,unknown
train_colored\balloon\00316.png,train_colored,balloon,unknown
train_colored\balloon\00317.png,train_colored,balloon,unknown
train_colored\tennis_ball\00318.png,train_colored,tennis_ball,unknown
train_colored\balloon\00319.png,train_colored,balloon,unknown
train_colored\balloon\00320.png,train_colored,balloon,unknown
train_colored\balloon\00321.png,train_colored,balloon,unknown
train_colored\balloon\00322.png,train_colored,balloon,unknown
train_colored\tennis_ball\00323.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00324.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00325.png,train_colored,tennis_ball,unknown
train_colored\balloon\00326.png,train_colored,balloon,unknown
train_colored\tennis_ball\00327.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00328.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00329.png,train_colored,tennis_ball,unknown
train_colored\balloon\00330.png,train_colored,balloon,unknown
train_colored\balloon\00331.png,train_colored,balloon,unknown
train_colored\tennis_ball\00332.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00333.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00334.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00335.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00336.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00337.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00338.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00339.png,train_colored,tennis_ball,unknown
train_colored\balloon\00340.png,train_colored,balloon,unknown
train_colored\tennis_ball\00341.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00342.png,train_colored,tennis_ball,unknown
train_colored\balloon\00343.png,train_colored,balloon,unknown
train_colored\balloon\00344.png,train_colored,balloon,unknown
train_colored\balloon\00345.png,train_colored,balloon,unknown
train_colored\balloon\00346.png,train_colored,balloon,unknown
train_colored\tennis_ball\00347.png,train_colored,tennis_ball,unknown
train_colored\balloon\00348.png,train_colored,balloon,unknown
train_colored\tennis_ball\00349.png,train_colored,tennis_ball,unknown
train_colored\balloon\00350.png,train_colored,balloon,unknown
train_colored\balloon\00351.png,train_colored,balloon,unknown
train_colored\tennis_ball\00352.png,train_colored,tennis_ball,unknown
train_colored\balloon\00353.png,train_colored,balloon,unknown
train_colored\balloon\00354.png,train_colored,balloon,unknown
train_colored\tennis_ball\00355.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00356.png,train_colored,tennis_ball,unknown
train_colored\balloon\00357.png,train_colored,balloon,unknown
train_colored\balloon\00358.png,train_colored,balloon,unknown
train_colored\balloon\00359.png,train_colored,balloon,unknown
train_colored\tennis_ball\00360.png,train_colored,tennis_ball,unknown
train_colored\balloon\00361.png,train_colored,balloon,unknown
train_colored\tennis_ball\00362.png,train_colored,tennis_ball,unknown
train_colored\balloon\00363.png,train_colored,balloon,unknown
train_colored\tennis_ball\00364.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00365.png,train_colored,tennis_ball,unknown
train_colored\balloon\00366.png,train_colored,balloon,unknown
train_colored\tennis_ball\00367.png,train_colored,tennis_ball,unknown
train_colored\balloon\00368.png,train_colored,balloon,unknown
train_colored\balloon\00369.png,train_colored,balloon,unknown
train_colored\balloon\00370.png,train_colored,balloon,unknown
train_colored\balloon\00371.png,train_colored,balloon,unknown
train_colored\balloon\00372.png,train_colored,balloon,unknown
train_colored\balloon\00373.png,train_colored,balloon,unknown
train_colored\balloon\00374.png,train_colored,balloon,unknown
train_colored\balloon\00375.png,train_colored,balloon,unknown
train_colored\tennis_ball\00376.png,train_colored,tennis_ball,unknown
train_colored\balloon\00377.png,train_colored,balloon,unknown
train_colored\balloon\00378.png,train_colored,balloon,unknown
train_colored\tennis_ball\00379.png,train_colored,tennis_ball,unknown
train_colored\balloon\00380.png,train_colored,balloon,unknown
train_colored\tennis_ball\00381.png,train_colored,tennis_ball,unknown
train_colored\balloon\00382.png,train_colored,balloon,unknown
train_colored\tennis_ball\00383.png,train_colored,tennis_ball,unknown
train_colored\balloon\00384.png,train_colored,balloon,unknown
train_colored\balloon\00385.png,train_colored,balloon,unknown
train_colored\balloon\00386.png,train_colored,balloon,unknown
train_colored\tennis_ball\00387.png,train_colored,tennis_ball,unknown
train_colored\balloon\00388.png,train_colored,balloon,unknown
train_colored\tennis_ball\00389.png,train_colored,tennis_ball,unknown
train_colored\balloon\00390.png,train_colored,balloon,unknown
train_colored\tennis_ball\00391.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00392.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00393.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00394.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00395.png,train_colored,tennis_ball,unknown
train_colored\balloon\00396.png,train_colored,balloon,unknown
train_colored\balloon\00397.png,train_colored,balloon,unknown
train_colored\balloon\00398.png,train_colored,balloon,unknown
train_colored\balloon\00399.png,train_colored,balloon,unknown
train_colored\balloon\00400.png,train_colored,balloon,unknown
train_colored\tennis_ball\00401.png,train_colored,tennis_ball,unknown
train_colored\balloon\00402.png,train_colored,balloon,unknown
train_colored\tennis_ball\00403.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00404.png,train_colored,tennis_ball,unknown
train_colored\balloon\00405.png,train_colored,balloon,unknown
train_colored\balloon\00406.png,train_colored,balloon,unknown
train_colored\tennis_ball\00407.png,train_colored,tennis_ball,unknown
train_colored\balloon\00408.png,train_colored,balloon,unknown
train_colored\balloon\00409.png,train_colored,balloon,unknown
train_colored\balloon\00410.png,train_colored,balloon,unknown
train_colored\balloon\00411.png,train_colored,balloon,unknown
train_colored\balloon\00412.png,train_colored,balloon,unknown
train_colored\balloon\00413.png,train_colored,balloon,unknown
train_colored\tennis_ball\00414.png,train_colored,tennis_ball,unknown
train_colored\balloon\00415.png,train_colored,balloon,unknown
train_colored\tennis_ball\00416.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00417.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00418.png,train_colored,tennis_ball,unknown
train_colored\balloon\00419.png,train_colored,balloon,unknown
train_colored\tennis_ball\00420.png,train_colored,tennis_ball,unknown
train_colored\balloon\00421.png,train_colored,balloon,unknown
train_colored\tennis_ball\00422.png,train_colored,tennis_ball,unknown
train_colored\balloon\00423.png,train_colored,balloon,unknown
train_colored\balloon\00424.png,train_colored,balloon,unknown
train_colored\balloon\00425.png,train_colored,balloon,unknown
train_colored\balloon\00426.png,train_colored,balloon,unknown
train_colored\balloon\00427.png,train_colored,balloon,unknown
train_colored\balloon\00428.png,train_colored,balloon,unknown
train_colored\tennis_ball\00429.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00430.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00431.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00432.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00433.png,train_colored,tennis_ball,unknown
train_colored\balloon\00434.png,train_colored,balloon,unknown
train_colored\tennis_ball\00435.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00436.png,train_colored,tennis_ball,unknown
train_colored\balloon\00437.png,train_colored,balloon,unknown
train_colored\balloon\00438.png,train_colored,balloon,unknown
train_colored\tennis_ball\00439.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00440.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00441.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00442.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00443.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00444.png,train_colored,tennis_ball,unknown
train_colored\balloon\00445.png,train_colored,balloon,unknown
train_colored\balloon\00446.png,train_colored,balloon,unknown
train_colored\balloon\00447.png,train_colored,balloon,unknown
train_colored\tennis_ball\00448.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00449.png,train_colored,tennis_ball,unknown
train_colored\balloon\00450.png,train_colored,balloon,unknown
train_colored\balloon\00451.png,train_colored,balloon,unknown
train_colored\balloon\00452.png,train_colored,balloon,unknown
train_colored\tennis_ball\00453.png,train_colored,tennis_ball,unknown
train_colored\balloon\00454.png,train_colored,balloon,unknown
train_colored\balloon\00455.png,train_colored,balloon,unknown
train_colored\balloon\00456.png,train_colored,balloon,unknown
train_colored\balloon\00457.png,train_colored,balloon,unknown
train_colored\balloon\00458.png,train_colored,balloon,unknown
train_colored\tennis_ball\00459.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00460.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00461.png,train_colored,tennis_ball,unknown
train_colored\balloon\00462.png,train_colored,balloon,unknown
train_colored\tennis_ball\00463.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00464.png,train_colored,tennis_ball,unknown
train_colored\balloon\00465.png,train_colored,balloon,unknown
train_colored\balloon\00466.png,train_colored,balloon,unknown
train_colored\balloon\00467.png,train_colored,balloon,unknown
train_colored\tennis_ball\00468.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00469.png,train_colored,tennis_ball,unknown
train_colored\balloon\00470.png,train_colored,balloon,unknown
train_colored\tennis_ball\00471.png,train_colored,tennis_ball,unknown
train_colored\balloon\00472.png,train_colored,balloon,unknown
train_colored\tennis_ball\00473.png,train_colored,tennis_ball,unknown
train_colored\balloon\00474.png,train_colored,balloon,unknown
train_colored\balloon\00475.png,train_colored,balloon,unknown
train_colored\balloon\00476.png,train_colored,balloon,unknown
train_colored\balloon\00477.png,train_colored,balloon,unknown
train_colored\balloon\00478.png,train_colored,balloon,unknown
train_colored\tennis_ball\00479.png,train_colored,tennis_ball,unknown
train_colored\balloon\00480.png,train_colored,balloon,unknown
train_colored\balloon\00481.png,train_colored,balloon,unknown
train_colored\tennis_ball\00482.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00483.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00484.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00485.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00486.png,train_colored,tennis_ball,unknown
train_colored\balloon\00487.png,train_colored,balloon,unknown
train_colored\balloon\00488.png,train_colored,balloon,unknown
train_colored\tennis_ball\00489.png,train_colored,tennis_ball,unknown
train_colored\balloon\00490.png,train_colored,balloon,unknown
train_colored\tennis_ball\00491.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00492.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00493.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00494.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00495.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00496.png,train_colored,tennis_ball,unknown
train_colored\balloon\00497.png,train_colored,balloon,unknown
train_colored\balloon\00498.png,train_colored,balloon,unknown
train_colored\balloon\00499.png,train_colored,balloon,unknown
train_colored\balloon\00500.png,train_colored,balloon,unknown
train_colored\tennis_ball\00501.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00502.png,train_colored,tennis_ball,unknown
train_colored\balloon\00503.png,train_colored,balloon,unknown
train_colored\balloon\00504.png,train_colored,balloon,unknown
train_colored\balloon\00505.png,train_colored,balloon,unknown
train_colored\tennis_ball\00506.png,train_colored,tennis_ball,unknown
train_colored\balloon\00507.png,train_colored,balloon,unknown
train_colored\balloon\00508.png,train_colored,balloon,unknown
train_colored\balloon\00509.png,train_colored,balloon,unknown
train_colored\balloon\00510.png,train_colored,balloon,unknown
train_colored\balloon\00511.png,train_colored,balloon,unknown
train_colored\balloon\00512.png,train_colored,balloon,unknown
train_colored\balloon\00513.png,train_colored,balloon,unknown
train_colored\balloon\00514.png,train_colored,balloon,unknown
train_colored\balloon\00515.png,train_colored,balloon,unknown
train_colored\balloon\00516.png,train_colored,balloon,unknown
train_colored\tennis_ball\00517.png,train_colored,tennis_ball,unknown
train_colored\balloon\00518.png,train_colored,balloon,unknown
train_colored\tennis_ball\00519.png,train_colored,tennis_ball,unknown
train_colored\balloon\00520.png,train_colored,balloon,unknown
train_colored\balloon\00521.png,train_colored,balloon,unknown
train_colored\balloon\00522.png,train_colored,balloon,unknown
train_colored\tennis_ball\00523.png,train_colored,tennis_ball,unknown
train_colored\balloon\00524.png,train_colored,balloon,unknown
train_colored\balloon\00525.png,train_colored,balloon,unknown
train_colored\tennis_ball\00526.png,train_colored,tennis_ball,unknown
train_colored\balloon\00527.png,train_colored,balloon,unknown
train_colored\tennis_ball\00528.png,train_colored,tennis_ball,unknown
train_colored\balloon\00529.png,train_colored,balloon,unknown
train_colored\tennis_ball\00530.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00531.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00532.png,train_colored,tennis_ball,unknown
train_colored\balloon\00533.png,train_colored,balloon,unknown
train_colored\tennis_ball\00534.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00535.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00536.png,train_colored,tennis_ball,unknown
train_colored\balloon\00537.png,train_colored,balloon,unknown
train_colored\balloon\00538.png,train_colored,balloon,unknown
train_colored\tennis_ball\00539.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00540.png,train_colored,tennis_ball,unknown
train_colored\balloon\00541.png,train_colored,balloon,unknown
train_colored\balloon\00542.png,train_colored,balloon,unknown
train_colored\balloon\00543.png,train_colored,balloon,unknown
train_colored\tennis_ball\00544.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00545.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00546.png,train_colored,tennis_ball,unknown
train_colored\balloon\00547.png,train_colored,balloon,unknown
train_colored\balloon\00548.png,train_colored,balloon,unknown
train_colored\tennis_ball\00549.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00550.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00551.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00552.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00553.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00554.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00555.png,train_colored,tennis_ball,unknown
train_colored\balloon\00556.png,train_colored,balloon,unknown
train_colored\tennis_ball\00557.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00558.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00559.png,train_colored,tennis_ball,unknown
train_colored\balloon\00560.png,train_colored,balloon,unknown
train_colored\tennis_ball\00561.png,train_colored,tennis_ball,unknown
train_colored\balloon\00562.png,train_colored,balloon,unknown
train_colored\balloon\00563.png,train_colored,balloon,unknown
train_colored\balloon\00564.png,train_colored,balloon,unknown
train_colored\balloon\00565.png,train_colored,balloon,unknown
train_colored\tennis_ball\00566.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00567.png,train_colored,tennis_ball,unknown
train_colored\balloon\00568.png,train_colored,balloon,unknown
train_colored\balloon\00569.png,train_colored,balloon,unknown
train_colored\tennis_ball\00570.png,train_colored,tennis_ball,unknown
train_colored\balloon\00571.png,train_colored,balloon,unknown
train_colored\tennis_ball\00572.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00573.png,train_colored,tennis_ball,unknown
train_colored\balloon\00574.png,train_colored,balloon,unknown
train_colored\balloon\00575.png,train_colored,balloon,unknown
train_colored\balloon\00576.png,train_colored,balloon,unknown
train_colored\tennis_ball\00577.png,train_colored,tennis_ball,unknown
train_colored\balloon\00578.png,train_colored,balloon,unknown
train_colored\balloon\00579.png,train_colored,balloon,unknown
train_colored\balloon\00580.png,train_colored,balloon,unknown
train_colored\tennis_ball\00581.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00582.png,train_colored,tennis_ball,unknown
train_colored\balloon\00583.png,train_colored,balloon,unknown
train_colored\balloon\00584.png,train_colored,balloon,unknown
train_colored\tennis_ball\00585.png,train_colored,tennis_ball,unknown
train_colored\balloon\00586.png,train_colored,balloon,unknown
train_colored\tennis_ball\00587.png,train_colored,tennis_ball,unknown
train_colored\balloon\00588.png,train_colored,balloon,unknown
train_colored\tennis_ball\00589.png,train_colored,tennis_ball,unknown
train_colored\balloon\00590.png,train_colored,balloon,unknown
train_colored\tennis_ball\00591.png,train_colored,tennis_ball,unknown
train_colored\balloon\00592.png,train_colored,balloon,unknown
train_colored\tennis_ball\00593.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00594.png,train_colored,tennis_ball,unknown
train_colored\tennis_ball\00595.png,train_colored,tennis_ball,unknown
